Rank	Taxonpath	Taxon	Pelagic01_2000uM	Pelagic01_1000uM	Pelagic1_500uM	Pelagic1_100uM	Pelagic1_Placa	LEK-01_Placa	LEK-01_100uM	LEK-01_500uM	LEK-02_Placa	LEK-02_100uM	LEK-02_500uM	LEK-02_2000uM	LEK-03_Placa	LEK-03_100uM	LEK-03_500uM	LEK-03_2000uM	PAS-01_Placa	PAS-01_100uM	PAS-01_500uM	PAS-02_Placa	PAS-02_100uM	PAS-02_500uM	PAS-02_2000uM	PAS-03_Placa	PAS-03_100uM	PAS-03_500uM	PAS-03_2000uM	ZUM-01_Placa	ZUM-01_100uM	ZUM-01_500uM	ZUM-01_2000uM	ZUM-02_Placa	ZUM-02_100uM	ZUM-02_500uM	ZUM-02_2000uM	ZUM-03_Placa	ZUM-03_100uM	ZUM-03_500uM
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Pleurobranchida	Pleurobranchida	0	0	0	1	0	62	6	1	0	3	3	0	0	6	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Patellidae	Patellidae	0	0	0	0	0	0	0	0	2	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Lepetellida	Lepetellida	0	0	0	0	0	25	0	0	254	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	231	9	0	0	145	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Gastropoda;Trochida	Trochida	0	0	16	0	0	747	32	34	161	56	12	1723	39	40	0	724	2	15	1	13	0	0	860	14	0	1	874	151	35	0	805	8	40	5	420	291	18	50
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Mollusca;Polyplacophora;Chitonida	Chitonida	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	1	2	8	3	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	27	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nemertea;Enopla;Monostilifera	Monostilifera	1	0	0	3	91	0	3	0	0	2	1	0	0	3	0	0	0	0	0	16	7	6	1	1	0	24	0	0	105	15	1	0	8	1	1	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nemertea;Palaeonemertea;Cephalotrichidae	Cephalotrichidae	0	0	0	3	0	0	0	0	0	9	0	0	1	2	1	0	2	7	7	4	0	4	1	1	0	0	0	1	15	0	0	0	5	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Nemertea;Pilidiophora;Heteronemertea	Heteronemertea	0	0	0	0	0	16	16	64	1	0	0	5	0	1	7	0	0	61	10	0	1	1	1	1	0	1	0	0	31	12	0	0	58	17	0	0	5	5
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Platyhelminthes;Rhabditophora;Macrostomida	Macrostomida	2	0	0	3	16	0	0	0	0	0	0	0	0	0	0	0	0	18	1	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Platyhelminthes;Rhabditophora;Polycladida	Polycladida	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Anthozoa;Actiniaria	Actiniaria	173	123	950	571	6741	2	8	0	0	8	1	19	0	0	15	0	2	0	0	2	0	0	0	0	2	0	0	0	82	74	3290	149	28	102	8	0	0	2
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Anthozoa;Corallimorpharia	Corallimorpharia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	5	24	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Anthozoa;Zoantharia	Zoantharia	0	2	2	15	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Hydrozoa;Anthoathecata	Anthoathecata	41	92	140	714	736	1	1	0	12	3	1	0	0	1	1	0	29	325	37	258	70	27	16	165	70	21	5	0	16	3	0	0	6	4	0	5	2	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Hydrozoa;Leptothecata	Leptothecata	97	294	1517	1842	1041	709	515	113	1526	276	87	64	1807	326	36	70	42	703	172	653	652	277	168	467	297	87	82	181	142	58	1	237	446	116	3	314	60	44
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Cnidaria;Hydrozoa;Siphonophorae	Siphonophorae	1	0	1	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Porifera;Demospongiae;Axinellida	Axinellida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Porifera;Demospongiae;Biemnida	Biemnida	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Porifera;Demospongiae;Clionaida	Clionaida	0	0	0	0	0	0	65	3	0	68	1	2	2	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Porifera;Demospongiae;Suberitida	Suberitida	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	6	1	12	4	0	0	0	3	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Porifera;Demospongiae;Tethyida	Tethyida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	5	0	0	0	3	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Porifera;Demospongiae;Dendroceratida	Dendroceratida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
order	Cellular organisms;Eukaryota;Amorphea;Metazoa;Porifera;Homoscleromorpha;Homosclerophorida	Homosclerophorida	0	0	0	0	0	389	18	7	8	17	75	7	134	65	17	2	9	28	15	29	0	3	0	28	6	1	1	314	18	29	0	10	5	9	0	293	4	4
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Actinopteri;Labriformes;Labridae	Labridae	0	0	0	0	0	0	0	50	0	1	55	15	0	0	62	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Actinopteri;Perciformes;Serranidae	Serranidae	0	0	0	0	0	0	12	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Actinopteri;Gobiiformes;Gobiidae	Gobiidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Actinopteri;Blenniiformes;Blenniidae	Blenniidae	0	0	0	0	0	1	3	3	5171	95	184	12	0	0	0	3	3	5	23	327	80	273	7587	639	2445	353	8947	0	0	0	0	0	0	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Actinopteri;Blenniiformes;Gobiesocidae	Gobiesocidae	0	0	0	0	0	0	2	462	2	2	57	8614	35	0	0	1335	0	0	0	0	0	0	0	0	0	0	918	0	1	1	31	0	0	0	2459	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Actinopteri;Gadiformes;Gaidropsaridae	Gaidropsaridae	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	6	0	1049	0	0	0	1222	0	9	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Actinopteri;Clupeiformes;Engraulidae	Engraulidae	0	0	11	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	73	48
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Chondrichthyes;Squaliformes;Centrophoridae	Centrophoridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	3	1	7	26	1	0	3	0	1
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Ascidiacea;Aplousobranchia;Didemnidae	Didemnidae	13	6	25	12	91	0	0	0	0	0	0	0	0	0	0	0	18	32	0	0	0	0	0	156	39	10	9	0	0	0	0	0	147	4	0	0	0	2
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae	Ascidiidae	0	0	0	0	0	7	0	0	1	26	2	37	0	0	0	0	1	0	0	2	0	0	3	7	0	0	0	0	0	0	0	0	3	0	0	0	2	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae	Pyuridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae	Styelidae	0	0	0	0	0	0	47	2	41	5	0	1	1	0	0	0	0	0	0	19	4	0	3	7	0	0	0	34	268	0	1	4	313	7	0	207	2	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata;Asteroidea;Forcipulatida;Asteriidae	Asteriidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	75	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	9024	0	0	2
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Amphiuridae	Amphiuridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	65	9	14	13	33	31	1	5	12	0	0	78	2	0	40	27	2	0	0	15
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiotrichidae	Ophiotrichidae	0	0	0	1	1	0	4	0	0	0	0	0	0	13	16	229	0	2	5	0	0	6	23	0	0	0	0	0	0	0	0	21	22	2	146	0	6	3
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata;Ophiuroidea;Amphilepidida;Ophiodermatidae	Ophiodermatidae	0	0	0	0	0	0	9	0	2	0	0	1	1	9	0	2339	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata;Echinoidea;Spatangoida;Loveniidae	Loveniidae	0	2	17	7	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	7	0	0	0	13	27	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata;Echinoidea;Camarodonta;Echinidae	Echinidae	0	0	0	0	0	48	1	7	0	0	0	0	0	1	2	444	0	0	0	0	0	1	0	0	0	0	0	3	4	5	4	1	31	3	0	2	0	1
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Echinodermata;Echinoidea;Camarodonta;Parechinidae	Parechinidae	4	0	42	2	8	0	1	0	0	0	0	30	3	0	0	0	0	8	25	3	2	137	7	1	29	18	23	0	0	55	1	0	4	56	0	0	0	12
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Branchiopoda;Diplostraca;Sididae	Sididae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Branchiopoda;Diplostraca;Podonidae	Podonidae	0	0	0	3	3	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	15	7	0	0	11	5	0	0	2	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Hexanauplia;Calanoida;Clausocalanidae	Clausocalanidae	0	0	0	0	0	0	0	0	0	11	0	0	0	45	0	0	0	3	0	1	1	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	1	1
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Hexanauplia;Calanoida;Paracalanidae	Paracalanidae	0	0	0	4	0	0	8	0	0	25	2	0	0	20	1	0	0	7	2	1	1	1	0	13	9	0	0	0	8	0	0	0	11	1	0	1	6	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Hexanauplia;Calanoida;Scolecitrichidae	Scolecitrichidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Hexanauplia;Calanoida;Temoridae	Temoridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Hexanauplia;Cyclopoida;Oithonidae	Oithonidae	0	0	1	6	0	0	0	0	0	0	0	1	0	3	0	0	2	2	1	4	0	0	0	2	2	0	0	0	10	2	0	0	4	0	0	0	4	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Cletodidae	Cletodidae	0	0	0	0	0	0	2	0	0	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	118	0	0	0	123	0	0	0	53	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Miraciidae	Miraciidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	10	0	0	0	5	0	0	0	0	1
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Harpacticoida sp. 09PROBE	Harpacticoida sp. 09PROBE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Galatheidae	Galatheidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	11	13	10	0	0	1	0	0	0	7	0	0	0	17	0	4	0	1
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Porcellanidae	Porcellanidae	601	159	136	248	45	131	7	611	53	19	175	47	97	4	151	19	18	133	54	90	153	50	93	111	155	27	195	5	1	57	4	5	35	264	0	14	5	17
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Paguridae	Paguridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	14	7	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Goneplacidae	Goneplacidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	1	17	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Inachidae	Inachidae	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Majidae	Majidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	64	1	2	74	18	11	2	56	32	8	2	576	38	0	12	752	22	9	0	66
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Pilumnidae	Pilumnidae	26562	33	67	239	29	20	12	883	45	45	1350	363	146	22	776	871	2	0	14	52	74	57	908	38	56	9	167	0	0	0	0	12	0	172	23	0	3	52
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Polybiidae	Polybiidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	2	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Xanthidae	Xanthidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Alpheidae	Alpheidae	0	0	0	0	0	0	56	324	2	38	542	52	11	20	262	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	24	4	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Hippolytidae	Hippolytidae	0	0	0	0	0	87	270	1399	49	1411	1524	936	69	56	952	648	0	42	1494	1	12	691	209	28	82	967	380	17	148	2406	23	0	82	3283	26	16	26	966
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Palaemonidae	Palaemonidae	0	0	0	0	0	0	12	579	0	211	627	94	7	28	364	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Pandalidae	Pandalidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Stenothoidae	Stenothoidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Atylidae	Atylidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Dexaminidae	Dexaminidae	0	0	0	0	0	29	34	1586	0	71	6	0	0	45	36	1	0	0	18	0	10	47	9	2	0	53	20	0	3	10	0	0	0	0	0	0	1	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Caprellidae	Caprellidae	14	407	265	380	141	0	4	13	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	3	4	4	0	8	1	0	0	0	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Ischyroceridae	Ischyroceridae	603	16551	23343	3599	1651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Photidae	Photidae	614	2945	2765	1046	1199	0	1	0	2	2	0	1	4	0	10	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	29	2	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Ampithoidae	Ampithoidae	0	0	0	0	0	1	0	1	0	0	5	0	3	5	1	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Aoridae	Aoridae	0	0	0	0	0	4	43	94	7	42	38	9	73	83	50	20	1	57	57	3	22	44	3	2	55	66	7	0	4	2	0	0	28	2	0	1	15	7
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Calliopiidae	Calliopiidae	0	0	0	0	0	0	0	9	0	1	1	0	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	5	1	0	0	4	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Maeridae	Maeridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	4
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Amphipoda;Melitidae	Melitidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	7
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Isopoda;Sphaeromatidae	Sphaeromatidae	0	0	0	0	0	13	1	61	1	1	12	2	1	0	0	0	1	0	0	18	0	1	5	13	0	1	15	12	0	67	3	2	26	83	1	11	0	5
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Tanaidacea;Apseudidae	Apseudidae	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Tanaidacea;Leptocheliidae	Leptocheliidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	1	0	0	0	5	23	1	0	0	0	0	0	3	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Thecostraca;Balanomorpha;Balanidae	Balanidae	591	7	15	190	3326	0	0	0	21	5	0	0	55	0	0	47	18	12	0	861	5	2	78	2089	190	2	175	0	0	0	0	0	0	0	0	13	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Thecostraca;Verrucomorpha;Verrucidae	Verrucidae	1224	215	516	90	1744	28	0	0	102	23	2	3	18	1	2	2	12	104	56	457	49	35	46	416	25	28	31	103	66	1	0	9	71	13	2	170	8	2
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae	Ammotheidae	1	13	37	0	11	0	2	9	1	1	3	0	1	0	0	0	0	16	17	2	20	28	3	4	7	45	10	0	0	1	0	0	5	8	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Pycnogonida;Pantopoda;Endeidae	Endeidae	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Protodrilidae;Protodrilidae (family)	Protodrilidae (family)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	3	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Polychaeta sp. BOLD;Polychaeta sp. BOLD (family)	Polychaeta sp. BOLD (family)	0	1	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	2	0	0	1	0	1
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Eunicida;Eunicidae	Eunicidae	0	0	0	0	0	1	4	0	0	2	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Phyllodocida;Glyceridae	Glyceridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	12	0	0	0	20	4	0	0	5	3
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Phyllodocida;Hesionidae	Hesionidae	4	0	348	15	13	0	0	0	0	0	0	0	0	0	0	0	0	215	5	9	66	12	0	6	160	8	5	0	0	0	0	0	13	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Phyllodocida;Nephtyidae	Nephtyidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	11	0	0	1	2	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Phyllodocida;Nereididae	Nereididae	135	173	21	1	12	39	435	0	133	47	25	63	331	436	130	120	18	0	17	85	0	6	110	29	32	46	76	891	243	478	67	805	38	1088	16	503	43	131
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Phyllodocida;Phyllodocidae	Phyllodocidae	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	2	9	4	3	8	0	0	0	1	4	9	0	0	43	0	0	0	4	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Phyllodocida;Polynoidae	Polynoidae	248	2794	513	70	662	111	35	136	78	43	103	28	35	26	49	53	18	481	604	116	249	592	186	183	171	303	161	46	52	215	1	9	23	389	16	13	35	139
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Phyllodocida;Sphaerodoridae	Sphaerodoridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	1	0	0	0	0	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Phyllodocida;Syllidae	Syllidae	0	0	2	0	0	13	118	40	20	273	40	8	34	154	45	9	4	298	67	130	186	244	11	87	192	32	7	7	115	52	0	0	554	43	1	13	36	5
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Chaetopteridae;Chaetopteridae (family)	Chaetopteridae (family)	0	0	0	0	0	0	94	44	1	80	210	31	158	18	158	486	20	12	5	0	37	17	2143	0	1	0	0	0	6	0	0	0	22	0	49	0	10	0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Sabellida;Sabellariidae	Sabellariidae	0	0	0	0	0	461	0	0	505	24	13	0	521	0	0	0	2	11	8	17	10	4	0	11	0	0	0	2205	173	55	0	231	287	28	0	468	53	17
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Annelida;Polychaeta;Sabellida;Serpulidae	Serpulidae	7	0	4	3	439	45	1	2	38	0	0	1	75	0	0	0	76	4	5	461	3	2	9	334	1	1	23	175	0	3	0	5	3	0	0	46	3	0
